,lowidlose_prob,lowidwin_prob,LowIDwin,TeamA_ID,TeamB_ID,TeamA_Name,TeamB_Name,Winner
804,0.572,0.428,0,1168,1242,CS Fullerton,Kansas,Kansas
805,0.54,0.46,0,1168,1246,CS Fullerton,Kentucky,Kentucky
806,0.56,0.44,0,1168,1255,CS Fullerton,Longwood,Longwood
807,0.54,0.46,0,1168,1260,CS Fullerton,Loyola-Chicago,Loyola-Chicago
808,0.444,0.556,1,1168,1261,CS Fullerton,LSU,CS Fullerton
809,0.608,0.392,0,1168,1266,CS Fullerton,Marquette,Marquette
810,0.52,0.48,0,1168,1272,CS Fullerton,Memphis,Memphis
811,0.508,0.492,0,1168,1274,CS Fullerton,Miami FL,Miami FL
812,0.552,0.448,0,1168,1276,CS Fullerton,Michigan,Michigan
813,0.512,0.488,0,1168,1277,CS Fullerton,Michigan St,Michigan St
814,0.464,0.536,1,1168,1286,CS Fullerton,Montana St,CS Fullerton
815,0.512,0.488,0,1168,1293,CS Fullerton,Murray St,Murray St
816,0.472,0.528,1,1168,1308,CS Fullerton,New Mexico St,CS Fullerton
817,0.512,0.488,0,1168,1313,CS Fullerton,Norfolk St,Norfolk St
818,0.52,0.48,0,1168,1314,CS Fullerton,North Carolina,North Carolina
819,0.464,0.536,1,1168,1323,CS Fullerton,Notre Dame,CS Fullerton
820,0.548,0.452,0,1168,1326,CS Fullerton,Ohio St,Ohio St
821,0.484,0.516,1,1168,1344,CS Fullerton,Providence,CS Fullerton
822,0.468,0.532,1,1168,1345,CS Fullerton,Purdue,CS Fullerton
823,0.536,0.464,0,1168,1350,CS Fullerton,Richmond,Richmond
824,0.488,0.512,1,1168,1353,CS Fullerton,Rutgers,CS Fullerton
825,0.476,0.524,1,1168,1355,CS Fullerton,S Dakota St,CS Fullerton
826,0.516,0.484,0,1168,1361,CS Fullerton,San Diego St,San Diego St
827,0.484,0.516,1,1168,1362,CS Fullerton,San Francisco,CS Fullerton
828,0.488,0.512,1,1168,1371,CS Fullerton,Seton Hall,CS Fullerton
829,0.544,0.456,0,1168,1388,CS Fullerton,St Mary's CA,St Mary's CA
830,0.556,0.444,0,1168,1389,CS Fullerton,St Peter's,St Peter's
831,0.524,0.476,0,1168,1394,CS Fullerton,TAM C. Christi,TAM C. Christi
832,0.464,0.536,1,1168,1395,CS Fullerton,TCU,CS Fullerton
833,0.524,0.476,0,1168,1397,CS Fullerton,Tennessee,Tennessee
834,0.556,0.444,0,1168,1400,CS Fullerton,Texas,Texas
835,0.516,0.484,0,1168,1403,CS Fullerton,Texas Tech,Texas Tech
836,0.52,0.48,0,1168,1411,CS Fullerton,TX Southern,TX Southern
837,0.476,0.524,1,1168,1412,CS Fullerton,UAB,CS Fullerton
838,0.544,0.456,0,1168,1417,CS Fullerton,UCLA,UCLA
839,0.508,0.492,0,1168,1425,CS Fullerton,USC,USC
840,0.376,0.624,1,1168,1436,CS Fullerton,Vermont,CS Fullerton
841,0.564,0.436,0,1168,1437,CS Fullerton,Villanova,Villanova
842,0.492,0.508,1,1168,1439,CS Fullerton,Virginia Tech,CS Fullerton
843,0.516,0.484,0,1168,1458,CS Fullerton,Wisconsin,Wisconsin
844,0.452,0.548,1,1168,1460,CS Fullerton,Wright St,CS Fullerton
845,0.476,0.524,1,1168,1461,CS Fullerton,Wyoming,CS Fullerton
846,0.476,0.524,1,1168,1463,CS Fullerton,Yale,CS Fullerton
847,0.596,0.404,0,1172,1174,Davidson,Delaware,Delaware
848,0.456,0.544,1,1172,1181,Davidson,Duke,Davidson
849,0.608,0.392,0,1172,1209,Davidson,Georgia St,Georgia St
850,0.488,0.512,1,1172,1211,Davidson,Gonzaga,Davidson
851,0.468,0.532,1,1172,1222,Davidson,Houston,Davidson
852,0.452,0.548,1,1172,1228,Davidson,Illinois,Davidson
853,0.464,0.536,1,1172,1231,Davidson,Indiana,Davidson
854,0.512,0.488,0,1172,1234,Davidson,Iowa,Iowa
855,0.488,0.512,1,1172,1235,Davidson,Iowa St,Davidson
856,0.468,0.532,1,1172,1240,Davidson,Jacksonville St,Davidson
857,0.388,0.612,1,1172,1242,Davidson,Kansas,Davidson
858,0.5,0.5,0,1172,1246,Davidson,Kentucky,Kentucky
859,0.588,0.412,0,1172,1255,Davidson,Longwood,Longwood
860,0.504,0.496,0,1172,1260,Davidson,Loyola-Chicago,Loyola-Chicago
861,0.532,0.468,0,1172,1261,Davidson,LSU,LSU
862,0.52,0.48,0,1172,1266,Davidson,Marquette,Marquette
863,0.528,0.472,0,1172,1272,Davidson,Memphis,Memphis
864,0.552,0.448,0,1172,1274,Davidson,Miami FL,Miami FL
865,0.432,0.568,1,1172,1276,Davidson,Michigan,Davidson
866,0.564,0.436,0,1172,1277,Davidson,Michigan St,Michigan St
867,0.468,0.532,1,1172,1286,Davidson,Montana St,Davidson
868,0.532,0.468,0,1172,1293,Davidson,Murray St,Murray St
869,0.616,0.384,0,1172,1308,Davidson,New Mexico St,New Mexico St
870,0.516,0.484,0,1172,1313,Davidson,Norfolk St,Norfolk St
871,0.524,0.476,0,1172,1314,Davidson,North Carolina,North Carolina
872,0.512,0.488,0,1172,1323,Davidson,Notre Dame,Notre Dame
873,0.456,0.544,1,1172,1326,Davidson,Ohio St,Davidson
874,0.44,0.56,1,1172,1344,Davidson,Providence,Davidson
875,0.5,0.5,0,1172,1345,Davidson,Purdue,Purdue
876,0.6,0.4,0,1172,1350,Davidson,Richmond,Richmond
877,0.512,0.488,0,1172,1353,Davidson,Rutgers,Rutgers
878,0.56,0.44,0,1172,1355,Davidson,S Dakota St,S Dakota St
879,0.492,0.508,1,1172,1361,Davidson,San Diego St,Davidson
880,0.472,0.528,1,1172,1362,Davidson,San Francisco,Davidson
881,0.536,0.464,0,1172,1371,Davidson,Seton Hall,Seton Hall
882,0.572,0.428,0,1172,1388,Davidson,St Mary's CA,St Mary's CA
883,0.512,0.488,0,1172,1389,Davidson,St Peter's,St Peter's
884,0.408,0.592,1,1172,1394,Davidson,TAM C. Christi,Davidson
885,0.528,0.472,0,1172,1395,Davidson,TCU,TCU
886,0.496,0.504,1,1172,1397,Davidson,Tennessee,Davidson
887,0.532,0.468,0,1172,1400,Davidson,Texas,Texas
888,0.452,0.548,1,1172,1403,Davidson,Texas Tech,Davidson
889,0.644,0.356,0,1172,1411,Davidson,TX Southern,TX Southern
890,0.488,0.512,1,1172,1412,Davidson,UAB,Davidson
891,0.436,0.564,1,1172,1417,Davidson,UCLA,Davidson
892,0.496,0.504,1,1172,1425,Davidson,USC,Davidson
893,0.444,0.556,1,1172,1436,Davidson,Vermont,Davidson
894,0.548,0.452,0,1172,1437,Davidson,Villanova,Villanova
895,0.496,0.504,1,1172,1439,Davidson,Virginia Tech,Davidson
896,0.392,0.608,1,1172,1458,Davidson,Wisconsin,Davidson
897,0.48,0.52,1,1172,1460,Davidson,Wright St,Davidson
898,0.472,0.528,1,1172,1461,Davidson,Wyoming,Davidson
899,0.46,0.54,1,1172,1463,Davidson,Yale,Davidson
900,0.532,0.468,0,1174,1181,Delaware,Duke,Duke
901,0.54,0.46,0,1174,1209,Delaware,Georgia St,Georgia St
902,0.516,0.484,0,1174,1211,Delaware,Gonzaga,Gonzaga
903,0.444,0.556,1,1174,1222,Delaware,Houston,Delaware
904,0.452,0.548,1,1174,1228,Delaware,Illinois,Delaware
905,0.44,0.56,1,1174,1231,Delaware,Indiana,Delaware
906,0.592,0.408,0,1174,1234,Delaware,Iowa,Iowa
907,0.528,0.472,0,1174,1235,Delaware,Iowa St,Iowa St
908,0.512,0.488,0,1174,1240,Delaware,Jacksonville St,Jacksonville St
909,0.48,0.52,1,1174,1242,Delaware,Kansas,Delaware
910,0.464,0.536,1,1174,1246,Delaware,Kentucky,Delaware
911,0.496,0.504,1,1174,1255,Delaware,Longwood,Delaware
912,0.46,0.54,1,1174,1260,Delaware,Loyola-Chicago,Delaware
913,0.504,0.496,0,1174,1261,Delaware,LSU,LSU
914,0.612,0.388,0,1174,1266,Delaware,Marquette,Marquette
915,0.456,0.544,1,1174,1272,Delaware,Memphis,Delaware
916,0.544,0.456,0,1174,1274,Delaware,Miami FL,Miami FL
917,0.428,0.572,1,1174,1276,Delaware,Michigan,Delaware
918,0.528,0.472,0,1174,1277,Delaware,Michigan St,Michigan St
919,0.416,0.584,1,1174,1286,Delaware,Montana St,Delaware
920,0.452,0.548,1,1174,1293,Delaware,Murray St,Delaware
921,0.46,0.54,1,1174,1308,Delaware,New Mexico St,Delaware
922,0.54,0.46,0,1174,1313,Delaware,Norfolk St,Norfolk St
923,0.492,0.508,1,1174,1314,Delaware,North Carolina,Delaware
924,0.392,0.608,1,1174,1323,Delaware,Notre Dame,Delaware
925,0.524,0.476,0,1174,1326,Delaware,Ohio St,Ohio St
926,0.424,0.576,1,1174,1344,Delaware,Providence,Delaware
927,0.516,0.484,0,1174,1345,Delaware,Purdue,Purdue
928,0.484,0.516,1,1174,1350,Delaware,Richmond,Delaware
929,0.468,0.532,1,1174,1353,Delaware,Rutgers,Delaware
930,0.496,0.504,1,1174,1355,Delaware,S Dakota St,Delaware
931,0.552,0.448,0,1174,1361,Delaware,San Diego St,San Diego St
932,0.448,0.552,1,1174,1362,Delaware,San Francisco,Delaware
933,0.456,0.544,1,1174,1371,Delaware,Seton Hall,Delaware
934,0.416,0.584,1,1174,1388,Delaware,St Mary's CA,Delaware
935,0.564,0.436,0,1174,1389,Delaware,St Peter's,St Peter's
936,0.5,0.5,0,1174,1394,Delaware,TAM C. Christi,TAM C. Christi
937,0.544,0.456,0,1174,1395,Delaware,TCU,TCU
938,0.564,0.436,0,1174,1397,Delaware,Tennessee,Tennessee
939,0.54,0.46,0,1174,1400,Delaware,Texas,Texas
940,0.536,0.464,0,1174,1403,Delaware,Texas Tech,Texas Tech
941,0.572,0.428,0,1174,1411,Delaware,TX Southern,TX Southern
942,0.596,0.404,0,1174,1412,Delaware,UAB,UAB
943,0.5,0.5,0,1174,1417,Delaware,UCLA,UCLA
944,0.516,0.484,0,1174,1425,Delaware,USC,USC
945,0.456,0.544,1,1174,1436,Delaware,Vermont,Delaware
946,0.528,0.472,0,1174,1437,Delaware,Villanova,Villanova
947,0.424,0.576,1,1174,1439,Delaware,Virginia Tech,Delaware
948,0.536,0.464,0,1174,1458,Delaware,Wisconsin,Wisconsin
949,0.508,0.492,0,1174,1460,Delaware,Wright St,Wright St
950,0.48,0.52,1,1174,1461,Delaware,Wyoming,Delaware
951,0.528,0.472,0,1174,1463,Delaware,Yale,Yale
952,0.464,0.536,1,1181,1209,Duke,Georgia St,Duke
953,0.516,0.484,0,1181,1211,Duke,Gonzaga,Gonzaga
954,0.592,0.408,0,1181,1222,Duke,Houston,Houston
955,0.392,0.608,1,1181,1228,Duke,Illinois,Duke
956,0.476,0.524,1,1181,1231,Duke,Indiana,Duke
957,0.48,0.52,1,1181,1234,Duke,Iowa,Duke
958,0.484,0.516,1,1181,1235,Duke,Iowa St,Duke
959,0.508,0.492,0,1181,1240,Duke,Jacksonville St,Jacksonville St
960,0.444,0.556,1,1181,1242,Duke,Kansas,Duke
961,0.508,0.492,0,1181,1246,Duke,Kentucky,Kentucky
962,0.568,0.432,0,1181,1255,Duke,Longwood,Longwood
963,0.472,0.528,1,1181,1260,Duke,Loyola-Chicago,Duke
964,0.492,0.508,1,1181,1261,Duke,LSU,Duke
965,0.616,0.384,0,1181,1266,Duke,Marquette,Marquette
966,0.488,0.512,1,1181,1272,Duke,Memphis,Duke
967,0.524,0.476,0,1181,1274,Duke,Miami FL,Miami FL
968,0.408,0.592,1,1181,1276,Duke,Michigan,Duke
969,0.392,0.608,1,1181,1277,Duke,Michigan St,Duke
970,0.504,0.496,0,1181,1286,Duke,Montana St,Montana St
971,0.468,0.532,1,1181,1293,Duke,Murray St,Duke
972,0.46,0.54,1,1181,1308,Duke,New Mexico St,Duke
973,0.52,0.48,0,1181,1313,Duke,Norfolk St,Norfolk St
974,0.428,0.572,1,1181,1314,Duke,North Carolina,Duke
975,0.436,0.564,1,1181,1323,Duke,Notre Dame,Duke
976,0.468,0.532,1,1181,1326,Duke,Ohio St,Duke
977,0.548,0.452,0,1181,1344,Duke,Providence,Providence
978,0.424,0.576,1,1181,1345,Duke,Purdue,Duke
979,0.544,0.456,0,1181,1350,Duke,Richmond,Richmond
980,0.432,0.568,1,1181,1353,Duke,Rutgers,Duke
981,0.444,0.556,1,1181,1355,Duke,S Dakota St,Duke
982,0.528,0.472,0,1181,1361,Duke,San Diego St,San Diego St
983,0.432,0.568,1,1181,1362,Duke,San Francisco,Duke
984,0.532,0.468,0,1181,1371,Duke,Seton Hall,Seton Hall
985,0.484,0.516,1,1181,1388,Duke,St Mary's CA,Duke
986,0.492,0.508,1,1181,1389,Duke,St Peter's,Duke
987,0.484,0.516,1,1181,1394,Duke,TAM C. Christi,Duke
988,0.5,0.5,0,1181,1395,Duke,TCU,TCU
989,0.576,0.424,0,1181,1397,Duke,Tennessee,Tennessee
990,0.472,0.528,1,1181,1400,Duke,Texas,Duke
991,0.452,0.548,1,1181,1403,Duke,Texas Tech,Duke
992,0.532,0.468,0,1181,1411,Duke,TX Southern,TX Southern
993,0.556,0.444,0,1181,1412,Duke,UAB,UAB
994,0.472,0.528,1,1181,1417,Duke,UCLA,Duke
995,0.6,0.4,0,1181,1425,Duke,USC,USC
996,0.596,0.404,0,1181,1436,Duke,Vermont,Vermont
997,0.404,0.596,1,1181,1437,Duke,Villanova,Duke
998,0.46,0.54,1,1181,1439,Duke,Virginia Tech,Duke
999,0.488,0.512,1,1181,1458,Duke,Wisconsin,Duke
1000,0.508,0.492,0,1181,1460,Duke,Wright St,Wright St
1001,0.488,0.512,1,1181,1461,Duke,Wyoming,Duke
1002,0.548,0.452,0,1181,1463,Duke,Yale,Yale
1003,0.556,0.444,0,1209,1211,Georgia St,Gonzaga,Gonzaga
1004,0.564,0.436,0,1209,1222,Georgia St,Houston,Houston
1005,0.564,0.436,0,1209,1228,Georgia St,Illinois,Illinois
1006,0.548,0.452,0,1209,1231,Georgia St,Indiana,Indiana
1007,0.584,0.416,0,1209,1234,Georgia St,Iowa,Iowa
1008,0.576,0.424,0,1209,1235,Georgia St,Iowa St,Iowa St
1009,0.384,0.616,1,1209,1240,Georgia St,Jacksonville St,Georgia St
1010,0.568,0.432,0,1209,1242,Georgia St,Kansas,Kansas
1011,0.62,0.38,0,1209,1246,Georgia St,Kentucky,Kentucky
1012,0.452,0.548,1,1209,1255,Georgia St,Longwood,Georgia St
1013,0.616,0.384,0,1209,1260,Georgia St,Loyola-Chicago,Loyola-Chicago
1014,0.54,0.46,0,1209,1261,Georgia St,LSU,LSU
1015,0.588,0.412,0,1209,1266,Georgia St,Marquette,Marquette
1016,0.552,0.448,0,1209,1272,Georgia St,Memphis,Memphis
1017,0.524,0.476,0,1209,1274,Georgia St,Miami FL,Miami FL
1018,0.56,0.44,0,1209,1276,Georgia St,Michigan,Michigan
1019,0.576,0.424,0,1209,1277,Georgia St,Michigan St,Michigan St
1020,0.452,0.548,1,1209,1286,Georgia St,Montana St,Georgia St
1021,0.484,0.516,1,1209,1293,Georgia St,Murray St,Georgia St
1022,0.476,0.524,1,1209,1308,Georgia St,New Mexico St,Georgia St
1023,0.496,0.504,1,1209,1313,Georgia St,Norfolk St,Georgia St
1024,0.592,0.408,0,1209,1314,Georgia St,North Carolina,North Carolina
1025,0.508,0.492,0,1209,1323,Georgia St,Notre Dame,Notre Dame
1026,0.604,0.396,0,1209,1326,Georgia St,Ohio St,Ohio St
1027,0.608,0.392,0,1209,1344,Georgia St,Providence,Providence
1028,0.572,0.428,0,1209,1345,Georgia St,Purdue,Purdue
1029,0.492,0.508,1,1209,1350,Georgia St,Richmond,Georgia St
1030,0.464,0.536,1,1209,1353,Georgia St,Rutgers,Georgia St
1031,0.536,0.464,0,1209,1355,Georgia St,S Dakota St,S Dakota St
1032,0.6,0.4,0,1209,1361,Georgia St,San Diego St,San Diego St
1033,0.556,0.444,0,1209,1362,Georgia St,San Francisco,San Francisco
1034,0.52,0.48,0,1209,1371,Georgia St,Seton Hall,Seton Hall
1035,0.56,0.44,0,1209,1388,Georgia St,St Mary's CA,St Mary's CA
1036,0.476,0.524,1,1209,1389,Georgia St,St Peter's,Georgia St
1037,0.452,0.548,1,1209,1394,Georgia St,TAM C. Christi,Georgia St
1038,0.54,0.46,0,1209,1395,Georgia St,TCU,TCU
1039,0.58,0.42,0,1209,1397,Georgia St,Tennessee,Tennessee
1040,0.632,0.368,0,1209,1400,Georgia St,Texas,Texas
1041,0.516,0.484,0,1209,1403,Georgia St,Texas Tech,Texas Tech
1042,0.48,0.52,1,1209,1411,Georgia St,TX Southern,Georgia St
1043,0.52,0.48,0,1209,1412,Georgia St,UAB,UAB
1044,0.56,0.44,0,1209,1417,Georgia St,UCLA,UCLA
1045,0.588,0.412,0,1209,1425,Georgia St,USC,USC
1046,0.46,0.54,1,1209,1436,Georgia St,Vermont,Georgia St
1047,0.572,0.428,0,1209,1437,Georgia St,Villanova,Villanova
1048,0.62,0.38,0,1209,1439,Georgia St,Virginia Tech,Virginia Tech
1049,0.588,0.412,0,1209,1458,Georgia St,Wisconsin,Wisconsin
1050,0.384,0.616,1,1209,1460,Georgia St,Wright St,Georgia St
1051,0.52,0.48,0,1209,1461,Georgia St,Wyoming,Wyoming
1052,0.48,0.52,1,1209,1463,Georgia St,Yale,Georgia St
1053,0.492,0.508,1,1211,1222,Gonzaga,Houston,Gonzaga
1054,0.516,0.484,0,1211,1228,Gonzaga,Illinois,Illinois
1055,0.448,0.552,1,1211,1231,Gonzaga,Indiana,Gonzaga
1056,0.496,0.504,1,1211,1234,Gonzaga,Iowa,Gonzaga
1057,0.5,0.5,0,1211,1235,Gonzaga,Iowa St,Iowa St
1058,0.54,0.46,0,1211,1240,Gonzaga,Jacksonville St,Jacksonville St
1059,0.456,0.544,1,1211,1242,Gonzaga,Kansas,Gonzaga
1060,0.428,0.572,1,1211,1246,Gonzaga,Kentucky,Gonzaga
1061,0.468,0.532,1,1211,1255,Gonzaga,Longwood,Gonzaga
1062,0.524,0.476,0,1211,1260,Gonzaga,Loyola-Chicago,Loyola-Chicago
1063,0.464,0.536,1,1211,1261,Gonzaga,LSU,Gonzaga
1064,0.464,0.536,1,1211,1266,Gonzaga,Marquette,Gonzaga
1065,0.508,0.492,0,1211,1272,Gonzaga,Memphis,Memphis
1066,0.56,0.44,0,1211,1274,Gonzaga,Miami FL,Miami FL
1067,0.556,0.444,0,1211,1276,Gonzaga,Michigan,Michigan
1068,0.472,0.528,1,1211,1277,Gonzaga,Michigan St,Gonzaga
1069,0.616,0.384,0,1211,1286,Gonzaga,Montana St,Montana St
1070,0.484,0.516,1,1211,1293,Gonzaga,Murray St,Gonzaga
1071,0.504,0.496,0,1211,1308,Gonzaga,New Mexico St,New Mexico St
1072,0.468,0.532,1,1211,1313,Gonzaga,Norfolk St,Gonzaga
1073,0.456,0.544,1,1211,1314,Gonzaga,North Carolina,Gonzaga
1074,0.532,0.468,0,1211,1323,Gonzaga,Notre Dame,Notre Dame
1075,0.452,0.548,1,1211,1326,Gonzaga,Ohio St,Gonzaga
1076,0.524,0.476,0,1211,1344,Gonzaga,Providence,Providence
1077,0.436,0.564,1,1211,1345,Gonzaga,Purdue,Gonzaga
1078,0.532,0.468,0,1211,1350,Gonzaga,Richmond,Richmond
1079,0.436,0.564,1,1211,1353,Gonzaga,Rutgers,Gonzaga
1080,0.448,0.552,1,1211,1355,Gonzaga,S Dakota St,Gonzaga
1081,0.552,0.448,0,1211,1361,Gonzaga,San Diego St,San Diego St
1082,0.5,0.5,0,1211,1362,Gonzaga,San Francisco,San Francisco
1083,0.44,0.56,1,1211,1371,Gonzaga,Seton Hall,Gonzaga
1084,0.56,0.44,0,1211,1388,Gonzaga,St Mary's CA,St Mary's CA
1085,0.468,0.532,1,1211,1389,Gonzaga,St Peter's,Gonzaga
1086,0.504,0.496,0,1211,1394,Gonzaga,TAM C. Christi,TAM C. Christi
1087,0.456,0.544,1,1211,1395,Gonzaga,TCU,Gonzaga
1088,0.524,0.476,0,1211,1397,Gonzaga,Tennessee,Tennessee
1089,0.5,0.5,0,1211,1400,Gonzaga,Texas,Texas
1090,0.5,0.5,0,1211,1403,Gonzaga,Texas Tech,Texas Tech
1091,0.588,0.412,0,1211,1411,Gonzaga,TX Southern,TX Southern
1092,0.572,0.428,0,1211,1412,Gonzaga,UAB,UAB
1093,0.428,0.572,1,1211,1417,Gonzaga,UCLA,Gonzaga
1094,0.584,0.416,0,1211,1425,Gonzaga,USC,USC
1095,0.548,0.452,0,1211,1436,Gonzaga,Vermont,Vermont
1096,0.552,0.448,0,1211,1437,Gonzaga,Villanova,Villanova
1097,0.532,0.468,0,1211,1439,Gonzaga,Virginia Tech,Virginia Tech
1098,0.604,0.396,0,1211,1458,Gonzaga,Wisconsin,Wisconsin
1099,0.496,0.504,1,1211,1460,Gonzaga,Wright St,Gonzaga
1100,0.472,0.528,1,1211,1461,Gonzaga,Wyoming,Gonzaga
1101,0.556,0.444,0,1211,1463,Gonzaga,Yale,Yale
1102,0.48,0.52,1,1222,1228,Houston,Illinois,Houston
1103,0.48,0.52,1,1222,1231,Houston,Indiana,Houston
1104,0.456,0.544,1,1222,1234,Houston,Iowa,Houston
1105,0.372,0.628,1,1222,1235,Houston,Iowa St,Houston
1106,0.52,0.48,0,1222,1240,Houston,Jacksonville St,Jacksonville St
1107,0.42,0.58,1,1222,1242,Houston,Kansas,Houston
1108,0.396,0.604,1,1222,1246,Houston,Kentucky,Houston
1109,0.568,0.432,0,1222,1255,Houston,Longwood,Longwood
1110,0.472,0.528,1,1222,1260,Houston,Loyola-Chicago,Houston
1111,0.464,0.536,1,1222,1261,Houston,LSU,Houston
1112,0.416,0.584,1,1222,1266,Houston,Marquette,Houston
1113,0.508,0.492,0,1222,1272,Houston,Memphis,Memphis
1114,0.544,0.456,0,1222,1274,Houston,Miami FL,Miami FL
1115,0.456,0.544,1,1222,1276,Houston,Michigan,Houston
1116,0.392,0.608,1,1222,1277,Houston,Michigan St,Houston
1117,0.448,0.552,1,1222,1286,Houston,Montana St,Houston
1118,0.532,0.468,0,1222,1293,Houston,Murray St,Murray St
1119,0.356,0.644,1,1222,1308,Houston,New Mexico St,Houston
1120,0.48,0.52,1,1222,1313,Houston,Norfolk St,Houston
1121,0.52,0.48,0,1222,1314,Houston,North Carolina,North Carolina
1122,0.388,0.612,1,1222,1323,Houston,Notre Dame,Houston
1123,0.524,0.476,0,1222,1326,Houston,Ohio St,Ohio St
1124,0.46,0.54,1,1222,1344,Houston,Providence,Houston
1125,0.46,0.54,1,1222,1345,Houston,Purdue,Houston
1126,0.504,0.496,0,1222,1350,Houston,Richmond,Richmond
1127,0.376,0.624,1,1222,1353,Houston,Rutgers,Houston
1128,0.496,0.504,1,1222,1355,Houston,S Dakota St,Houston
1129,0.508,0.492,0,1222,1361,Houston,San Diego St,San Diego St
1130,0.464,0.536,1,1222,1362,Houston,San Francisco,Houston
1131,0.48,0.52,1,1222,1371,Houston,Seton Hall,Houston
1132,0.476,0.524,1,1222,1388,Houston,St Mary's CA,Houston
1133,0.568,0.432,0,1222,1389,Houston,St Peter's,St Peter's
1134,0.584,0.416,0,1222,1394,Houston,TAM C. Christi,TAM C. Christi
1135,0.512,0.488,0,1222,1395,Houston,TCU,TCU
1136,0.556,0.444,0,1222,1397,Houston,Tennessee,Tennessee
1137,0.404,0.596,1,1222,1400,Houston,Texas,Houston
1138,0.46,0.54,1,1222,1403,Houston,Texas Tech,Houston
1139,0.492,0.508,1,1222,1411,Houston,TX Southern,Houston
1140,0.432,0.568,1,1222,1412,Houston,UAB,Houston
1141,0.444,0.556,1,1222,1417,Houston,UCLA,Houston
1142,0.448,0.552,1,1222,1425,Houston,USC,Houston
1143,0.424,0.576,1,1222,1436,Houston,Vermont,Houston
1144,0.468,0.532,1,1222,1437,Houston,Villanova,Houston
1145,0.404,0.596,1,1222,1439,Houston,Virginia Tech,Houston
1146,0.448,0.552,1,1222,1458,Houston,Wisconsin,Houston
1147,0.44,0.56,1,1222,1460,Houston,Wright St,Houston
1148,0.44,0.56,1,1222,1461,Houston,Wyoming,Houston
1149,0.512,0.488,0,1222,1463,Houston,Yale,Yale
1150,0.52,0.48,0,1228,1231,Illinois,Indiana,Indiana
1151,0.5,0.5,0,1228,1234,Illinois,Iowa,Iowa
1152,0.524,0.476,0,1228,1235,Illinois,Iowa St,Iowa St
1153,0.52,0.48,0,1228,1240,Illinois,Jacksonville St,Jacksonville St
1154,0.56,0.44,0,1228,1242,Illinois,Kansas,Kansas
1155,0.548,0.452,0,1228,1246,Illinois,Kentucky,Kentucky
1156,0.516,0.484,0,1228,1255,Illinois,Longwood,Longwood
1157,0.484,0.516,1,1228,1260,Illinois,Loyola-Chicago,Illinois
1158,0.492,0.508,1,1228,1261,Illinois,LSU,Illinois
1159,0.536,0.464,0,1228,1266,Illinois,Marquette,Marquette
1160,0.516,0.484,0,1228,1272,Illinois,Memphis,Memphis
1161,0.484,0.516,1,1228,1274,Illinois,Miami FL,Illinois
1162,0.456,0.544,1,1228,1276,Illinois,Michigan,Illinois
1163,0.54,0.46,0,1228,1277,Illinois,Michigan St,Michigan St
1164,0.544,0.456,0,1228,1286,Illinois,Montana St,Montana St
1165,0.54,0.46,0,1228,1293,Illinois,Murray St,Murray St
1166,0.472,0.528,1,1228,1308,Illinois,New Mexico St,Illinois
1167,0.552,0.448,0,1228,1313,Illinois,Norfolk St,Norfolk St
1168,0.456,0.544,1,1228,1314,Illinois,North Carolina,Illinois
1169,0.484,0.516,1,1228,1323,Illinois,Notre Dame,Illinois
1170,0.512,0.488,0,1228,1326,Illinois,Ohio St,Ohio St
1171,0.544,0.456,0,1228,1344,Illinois,Providence,Providence
1172,0.456,0.544,1,1228,1345,Illinois,Purdue,Illinois
1173,0.508,0.492,0,1228,1350,Illinois,Richmond,Richmond
1174,0.488,0.512,1,1228,1353,Illinois,Rutgers,Illinois
1175,0.444,0.556,1,1228,1355,Illinois,S Dakota St,Illinois
1176,0.512,0.488,0,1228,1361,Illinois,San Diego St,San Diego St
1177,0.52,0.48,0,1228,1362,Illinois,San Francisco,San Francisco
1178,0.472,0.528,1,1228,1371,Illinois,Seton Hall,Illinois
1179,0.512,0.488,0,1228,1388,Illinois,St Mary's CA,St Mary's CA
1180,0.484,0.516,1,1228,1389,Illinois,St Peter's,Illinois
1181,0.432,0.568,1,1228,1394,Illinois,TAM C. Christi,Illinois
1182,0.544,0.456,0,1228,1395,Illinois,TCU,TCU
1183,0.556,0.444,0,1228,1397,Illinois,Tennessee,Tennessee
1184,0.512,0.488,0,1228,1400,Illinois,Texas,Texas
1185,0.548,0.452,0,1228,1403,Illinois,Texas Tech,Texas Tech
1186,0.54,0.46,0,1228,1411,Illinois,TX Southern,TX Southern
1187,0.572,0.428,0,1228,1412,Illinois,UAB,UAB
1188,0.508,0.492,0,1228,1417,Illinois,UCLA,UCLA
1189,0.552,0.448,0,1228,1425,Illinois,USC,USC
1190,0.468,0.532,1,1228,1436,Illinois,Vermont,Illinois
1191,0.392,0.608,1,1228,1437,Illinois,Villanova,Illinois
1192,0.444,0.556,1,1228,1439,Illinois,Virginia Tech,Illinois
1193,0.512,0.488,0,1228,1458,Illinois,Wisconsin,Wisconsin
1194,0.484,0.516,1,1228,1460,Illinois,Wright St,Illinois
1195,0.484,0.516,1,1228,1461,Illinois,Wyoming,Illinois
1196,0.548,0.452,0,1228,1463,Illinois,Yale,Yale
1197,0.54,0.46,0,1231,1234,Indiana,Iowa,Iowa
1198,0.48,0.52,1,1231,1235,Indiana,Iowa St,Indiana
1199,0.468,0.532,1,1231,1240,Indiana,Jacksonville St,Indiana
